Store Name,Product,Date,Sales Quantity,Footfall,Space_Allocated,  Price  ,  Cost  ,  Revenue  ,  Total Cost  ,  Profit  ,Sales per sq meter,Profit per sq meter,Conversion rate,Traffic Density
Store E,Gift cards,17/07/2023,1468,3059,110,40.00,32.00,58720.00,46976.00,11744.00,13.34545455,106.76,48%,27.81
Store E,Baby food & Products,17/07/2023,111,503,139,20.00,17.00,2220.00,1887.00,333.00,0.798561151,2.40,22%,3.62
Store E,Computer accessories,17/07/2023,1312,2751,52,10.00,5.50,13120.00,7216.00,5904.00,25.23076923,113.54,48%,52.90
Store E,Vegetables & Fruits,17/07/2023,1010,3470,152,8.00,7.80,8080.00,7878.00,202.00,6.644736842,1.33,29%,22.83
Store E,Electronics & Home appliance,17/07/2023,189,2877,148,30.00,20.00,5670.00,3780.00,1890.00,1.277027027,12.77,7%,19.44
Store E,Computer accessories,17/07/2023,955,2101,126,10.00,5.50,9550.00,5252.50,4297.50,7.579365079,34.11,45%,16.67
Store E,Clothes & Shoes,17/07/2023,694,3063,116,35.00,34.50,24290.00,23943.00,347.00,5.982758621,2.99,23%,26.41
Store E,Gift cards,17/07/2023,913,4467,137,40.00,32.00,36520.00,29216.00,7304.00,6.664233577,53.31,20%,32.61
Store E,Beverages,18/07/2023,477,1190,15,5.00,3.00,2385.00,1431.00,954.00,31.8,63.60,40%,79.33
Store E,Water,18/07/2023,399,3652,25,2.00,1.00,798.00,399.00,399.00,15.96,15.96,11%,146.08
Store E,Gift cards,18/07/2023,1175,1945,48,40.00,32.00,47000.00,37600.00,9400.00,24.47916667,195.83,60%,40.52
Store E,Milk & Dairies,18/07/2023,847,2564,141,2.50,1.80,2117.50,1524.60,592.90,6.007092199,4.20,33%,18.18
Store E,Movie & Theatre tickets,18/07/2023,1722,523,87,15.00,11.00,25830.00,18942.00,6888.00,19.79310345,79.17,329%,6.01
Store E,Water,18/07/2023,208,1075,145,2.00,1.00,416.00,208.00,208.00,1.434482759,1.43,19%,7.41
Store E,Water,18/07/2023,1895,2592,175,2.00,1.00,3790.00,1895.00,1895.00,10.82857143,10.83,73%,14.81
Store E,Computer accessories,18/07/2023,1386,1930,104,10.00,5.50,13860.00,7623.00,6237.00,13.32692308,59.97,72%,18.56
Store E,Vegetables & Fruits,18/07/2023,720,4397,174,8.00,7.80,5760.00,5616.00,144.00,4.137931034,0.83,16%,25.27
Store E,Electronics & Home appliance,18/07/2023,441,2249,108,30.00,20.00,13230.00,8820.00,4410.00,4.083333333,40.83,20%,20.82
Store E,Movie & Theatre tickets,18/07/2023,1464,1996,167,15.00,11.00,21960.00,16104.00,5856.00,8.766467066,35.07,73%,11.95
Store E,Movie & Theatre tickets,18/07/2023,970,678,152,15.00,11.00,14550.00,10670.00,3880.00,6.381578947,25.53,143%,4.46
Store E,Clothes & Shoes,18/07/2023,139,2278,20,35.00,34.50,4865.00,4795.50,69.50,6.95,3.48,6%,113.90
Store E,Vegetables & Fruits,18/07/2023,1667,2391,81,8.00,7.80,13336.00,13002.60,333.40,20.58024691,4.12,70%,29.52
Store E,Beverages,19/07/2023,950,4731,50,5.00,3.00,4750.00,2850.00,1900.00,19,38.00,20%,94.62
Store E,Clothes & Shoes,19/07/2023,658,1919,124,35.00,34.50,23030.00,22701.00,329.00,5.306451613,2.65,34%,15.48
Store E,Beverages,19/07/2023,702,2048,87,5.00,3.00,3510.00,2106.00,1404.00,8.068965517,16.14,34%,23.54
Store E,Milk & Dairies,19/07/2023,1772,2957,108,2.50,1.80,4430.00,3189.60,1240.40,16.40740741,11.49,60%,27.38
Store E,Electronics & Home appliance,19/07/2023,1493,1093,23,30.00,20.00,44790.00,29860.00,14930.00,64.91304348,649.13,137%,47.52
Store E,Baby food & Products,19/07/2023,879,4600,168,20.00,17.00,17580.00,14943.00,2637.00,5.232142857,15.70,19%,27.38
Store E,Beverages,19/07/2023,495,1280,148,5.00,3.00,2475.00,1485.00,990.00,3.344594595,6.69,39%,8.65
Store E,Clothes & Shoes,19/07/2023,1015,2321,14,35.00,34.50,35525.00,35017.50,507.50,72.5,36.25,44%,165.79
Store E,Computer accessories,19/07/2023,1335,4636,129,10.00,5.50,13350.00,7342.50,6007.50,10.34883721,46.57,29%,35.94
Store E,Movie & Theatre tickets,19/07/2023,852,3002,140,15.00,11.00,12780.00,9372.00,3408.00,6.085714286,24.34,28%,21.44
Store E,Furniture & Wares,19/07/2023,517,1377,47,55.00,42.00,28435.00,21714.00,6721.00,11,143.00,38%,29.30
Store E,Movie & Theatre tickets,19/07/2023,208,4716,146,15.00,11.00,3120.00,2288.00,832.00,1.424657534,5.70,4%,32.30
Store E,Electronics & Home appliance,20/07/2023,1976,2107,147,30.00,20.00,59280.00,39520.00,19760.00,13.44217687,134.42,94%,14.33
Store E,Movie & Theatre tickets,20/07/2023,1931,1060,40,15.00,11.00,28965.00,21241.00,7724.00,48.275,193.10,182%,26.50
Store E,Baby food & Products,20/07/2023,1808,4654,90,20.00,17.00,36160.00,30736.00,5424.00,20.08888889,60.27,39%,51.71
Store E,Clothes & Shoes,20/07/2023,622,3698,124,35.00,34.50,21770.00,21459.00,311.00,5.016129032,2.51,17%,29.82
Store E,Electronics & Home appliance,20/07/2023,341,1415,149,30.00,20.00,10230.00,6820.00,3410.00,2.288590604,22.89,24%,9.50
Store E,Movie & Theatre tickets,20/07/2023,1237,814,149,15.00,11.00,18555.00,13607.00,4948.00,8.302013423,33.21,152%,5.46
Store E,Baby food & Products,20/07/2023,402,1481,75,20.00,17.00,8040.00,6834.00,1206.00,5.36,16.08,27%,19.75
Store E,Clothes & Shoes,20/07/2023,670,1294,31,35.00,34.50,23450.00,23115.00,335.00,21.61290323,10.81,52%,41.74
Store E,Beverages,20/07/2023,149,4382,125,5.00,3.00,745.00,447.00,298.00,1.192,2.38,3%,35.06
Store E,Furniture & Wares,20/07/2023,198,859,196,55.00,42.00,10890.00,8316.00,2574.00,1.010204082,13.13,23%,4.38
Store E,Clothes & Shoes,20/07/2023,680,2355,26,35.00,34.50,23800.00,23460.00,340.00,26.15384615,13.08,29%,90.58
Store E,Milk & Dairies,20/07/2023,763,3239,154,2.50,1.80,1907.50,1373.40,534.10,4.954545455,3.47,24%,21.03
Store E,Furniture & Wares,20/07/2023,1739,3192,131,55.00,42.00,95645.00,73038.00,22607.00,13.27480916,172.57,54%,24.37
Store E,Gift cards,21/07/2023,210,3936,27,40.00,32.00,8400.00,6720.00,1680.00,7.777777778,62.22,5%,145.78
Store E,Beverages,21/07/2023,573,4077,181,5.00,3.00,2865.00,1719.00,1146.00,3.165745856,6.33,14%,22.52
Store E,Computer accessories,21/07/2023,605,4637,160,10.00,5.50,6050.00,3327.50,2722.50,3.78125,17.02,13%,28.98
Store E,Clothes & Shoes,21/07/2023,1806,3279,38,35.00,34.50,63210.00,62307.00,903.00,47.52631579,23.76,55%,86.29
Store E,Clothes & Shoes,21/07/2023,1792,749,87,35.00,34.50,62720.00,61824.00,896.00,20.59770115,10.30,239%,8.61
Store E,Vegetables & Fruits,21/07/2023,268,893,18,8.00,7.80,2144.00,2090.40,53.60,14.88888889,2.98,30%,49.61
Store E,Water,21/07/2023,396,1680,46,2.00,1.00,792.00,396.00,396.00,8.608695652,8.61,24%,36.52
Store E,Gift cards,21/07/2023,1331,3704,107,40.00,32.00,53240.00,42592.00,10648.00,12.43925234,99.51,36%,34.62
Store E,Electronics & Home appliance,21/07/2023,255,2867,133,30.00,20.00,7650.00,5100.00,2550.00,1.917293233,19.17,9%,21.56
Store E,Computer accessories,21/07/2023,384,1928,36,10.00,5.50,3840.00,2112.00,1728.00,10.66666667,48.00,20%,53.56
Store E,Vegetables & Fruits,21/07/2023,466,1663,136,8.00,7.80,3728.00,3634.80,93.20,3.426470588,0.69,28%,12.23
Store E,Water,21/07/2023,1937,1179,28,2.00,1.00,3874.00,1937.00,1937.00,69.17857143,69.18,164%,42.11
Store E,Gift cards,22/07/2023,366,861,133,40.00,32.00,14640.00,11712.00,2928.00,2.751879699,22.02,43%,6.47
Store E,Electronics & Home appliance,22/07/2023,898,4868,47,30.00,20.00,26940.00,17960.00,8980.00,19.10638298,191.06,18%,103.57
Store E,Furniture & Wares,22/07/2023,597,3520,190,55.00,42.00,32835.00,25074.00,7761.00,3.142105263,40.85,17%,18.53
Store E,Movie & Theatre tickets,22/07/2023,954,4717,151,15.00,11.00,14310.00,10494.00,3816.00,6.317880795,25.27,20%,31.24
Store E,Water,22/07/2023,1948,2204,67,2.00,1.00,3896.00,1948.00,1948.00,29.07462687,29.07,88%,32.90
Store E,Furniture & Wares,22/07/2023,1468,3975,44,55.00,42.00,80740.00,61656.00,19084.00,33.36363636,433.73,37%,90.34
Store E,Milk & Dairies,22/07/2023,1989,3637,42,2.50,1.80,4972.50,3580.20,1392.30,47.35714286,33.15,55%,86.60
Store E,Confectionaries,22/07/2023,838,831,32,3.00,1.50,2514.00,1257.00,1257.00,26.1875,39.28,101%,25.97
Store E,Electronics & Home appliance,22/07/2023,854,2941,173,30.00,20.00,25620.00,17080.00,8540.00,4.936416185,49.36,29%,17.00
Store E,Computer accessories,23/07/2023,406,1520,22,10.00,5.50,4060.00,2233.00,1827.00,18.45454545,83.05,27%,69.09
Store E,Movie & Theatre tickets,23/07/2023,1488,1464,51,15.00,11.00,22320.00,16368.00,5952.00,29.17647059,116.71,102%,28.71
Store E,Furniture & Wares,23/07/2023,615,653,98,55.00,42.00,33825.00,25830.00,7995.00,6.275510204,81.58,94%,6.66
Store E,Furniture & Wares,23/07/2023,1295,4322,182,55.00,42.00,71225.00,54390.00,16835.00,7.115384615,92.50,30%,23.75
Store E,Movie & Theatre tickets,23/07/2023,1624,2723,181,15.00,11.00,24360.00,17864.00,6496.00,8.972375691,35.89,60%,15.04
Store E,Electronics & Home appliance,23/07/2023,264,2847,67,30.00,20.00,7920.00,5280.00,2640.00,3.940298507,39.40,9%,42.49
Store E,Baby food & Products,23/07/2023,1649,3381,90,20.00,17.00,32980.00,28033.00,4947.00,18.32222222,54.97,49%,37.57
Store E,Beverages,23/07/2023,195,3207,17,5.00,3.00,975.00,585.00,390.00,11.47058824,22.94,6%,188.65
Store E,Electronics & Home appliance,23/07/2023,1976,3369,61,30.00,20.00,59280.00,39520.00,19760.00,32.39344262,323.93,59%,55.23
Store E,Water,23/07/2023,1059,1053,164,2.00,1.00,2118.00,1059.00,1059.00,6.457317073,6.46,101%,6.42
Store E,Electronics & Home appliance,23/07/2023,1230,1231,101,30.00,20.00,36900.00,24600.00,12300.00,12.17821782,121.78,100%,12.19
Store E,Gift cards,23/07/2023,1762,557,50,40.00,32.00,70480.00,56384.00,14096.00,35.24,281.92,316%,11.14
Store E,Furniture & Wares,23/07/2023,675,642,98,55.00,42.00,37125.00,28350.00,8775.00,6.887755102,89.54,105%,6.55
Store E,Furniture & Wares,23/07/2023,951,1539,58,55.00,42.00,52305.00,39942.00,12363.00,16.39655172,213.16,62%,26.53
Store E,Vegetables & Fruits,23/07/2023,1268,4440,180,8.00,7.80,10144.00,9890.40,253.60,7.044444444,1.41,29%,24.67
Store E,Movie & Theatre tickets,23/07/2023,862,3726,19,15.00,11.00,12930.00,9482.00,3448.00,45.36842105,181.47,23%,196.11
Store E,Furniture & Wares,23/07/2023,1294,1114,131,55.00,42.00,71170.00,54348.00,16822.00,9.877862595,128.41,116%,8.50
Store E,Gift cards,24/07/2023,1816,4523,50,40.00,32.00,72640.00,58112.00,14528.00,36.32,290.56,40%,90.46
Store E,Furniture & Wares,24/07/2023,1456,585,59,55.00,42.00,80080.00,61152.00,18928.00,24.6779661,320.81,249%,9.92
Store E,Electronics & Home appliance,24/07/2023,551,737,12,30.00,20.00,16530.00,11020.00,5510.00,45.91666667,459.17,75%,61.42
Store E,Gift cards,24/07/2023,1707,2889,130,40.00,32.00,68280.00,54624.00,13656.00,13.13076923,105.05,59%,22.22
Store E,Clothes & Shoes,24/07/2023,1994,1285,39,35.00,34.50,69790.00,68793.00,997.00,51.12820513,25.56,155%,32.95
Store E,Clothes & Shoes,24/07/2023,1663,1835,181,35.00,34.50,58205.00,57373.50,831.50,9.187845304,4.59,91%,10.14
Store E,Computer accessories,24/07/2023,167,4624,44,10.00,5.50,1670.00,918.50,751.50,3.795454545,17.08,4%,105.09
Store E,Baby food & Products,24/07/2023,437,1058,54,20.00,17.00,8740.00,7429.00,1311.00,8.092592593,24.28,41%,19.59
Store E,Movie & Theatre tickets,24/07/2023,621,1558,148,15.00,11.00,9315.00,6831.00,2484.00,4.195945946,16.78,40%,10.53
Store E,Water,24/07/2023,1280,1370,99,2.00,1.00,2560.00,1280.00,1280.00,12.92929293,12.93,93%,13.84
Store E,Baby food & Products,24/07/2023,1959,4448,53,20.00,17.00,39180.00,33303.00,5877.00,36.96226415,110.89,44%,83.92
Store E,Baby food & Products,24/07/2023,1551,616,185,20.00,17.00,31020.00,26367.00,4653.00,8.383783784,25.15,252%,3.33
Store E,Movie & Theatre tickets,24/07/2023,1536,4254,150,15.00,11.00,23040.00,16896.00,6144.00,10.24,40.96,36%,28.36
Store E,Baby food & Products,24/07/2023,1774,1427,137,20.00,17.00,35480.00,30158.00,5322.00,12.94890511,38.85,124%,10.42
Store E,Computer accessories,24/07/2023,218,1492,62,10.00,5.50,2180.00,1199.00,981.00,3.516129032,15.82,15%,24.06
Store E,Furniture & Wares,24/07/2023,1674,500,143,55.00,42.00,92070.00,70308.00,21762.00,11.70629371,152.18,335%,3.50
Store E,Gift cards,24/07/2023,1188,1669,10,40.00,32.00,47520.00,38016.00,9504.00,118.8,950.40,71%,166.90
Store E,Computer accessories,25/07/2023,1814,676,64,10.00,5.50,18140.00,9977.00,8163.00,28.34375,127.55,268%,10.56
Store E,Milk & Dairies,25/07/2023,1752,4171,135,2.50,1.80,4380.00,3153.60,1226.40,12.97777778,9.08,42%,30.90
Store E,Movie & Theatre tickets,25/07/2023,1790,4357,185,15.00,11.00,26850.00,19690.00,7160.00,9.675675676,38.70,41%,23.55
Store E,Movie & Theatre tickets,25/07/2023,985,2748,106,15.00,11.00,14775.00,10835.00,3940.00,9.29245283,37.17,36%,25.92
Store E,Beverages,25/07/2023,1935,643,172,5.00,3.00,9675.00,5805.00,3870.00,11.25,22.50,301%,3.74
Store E,Electronics & Home appliance,25/07/2023,212,1869,169,30.00,20.00,6360.00,4240.00,2120.00,1.25443787,12.54,11%,11.06
Store E,Vegetables & Fruits,25/07/2023,775,1656,44,8.00,7.80,6200.00,6045.00,155.00,17.61363636,3.52,47%,37.64
Store E,Vegetables & Fruits,25/07/2023,1700,3065,104,8.00,7.80,13600.00,13260.00,340.00,16.34615385,3.27,55%,29.47
Store E,Furniture & Wares,25/07/2023,1573,3964,134,55.00,42.00,86515.00,66066.00,20449.00,11.73880597,152.60,40%,29.58
Store E,Furniture & Wares,25/07/2023,1720,3534,94,55.00,42.00,94600.00,72240.00,22360.00,18.29787234,237.87,49%,37.60
Store E,Furniture & Wares,25/07/2023,194,3142,88,55.00,42.00,10670.00,8148.00,2522.00,2.204545455,28.66,6%,35.70
Store E,Milk & Dairies,26/07/2023,1066,3590,28,2.50,1.80,2665.00,1918.80,746.20,38.07142857,26.65,30%,128.21
Store E,Water,26/07/2023,713,970,143,2.00,1.00,1426.00,713.00,713.00,4.986013986,4.99,74%,6.78
Store E,Confectionaries,26/07/2023,1365,739,119,3.00,1.50,4095.00,2047.50,2047.50,11.47058824,17.21,185%,6.21
Store E,Milk & Dairies,26/07/2023,1926,1799,140,2.50,1.80,4815.00,3466.80,1348.20,13.75714286,9.63,107%,12.85
Store E,Computer accessories,26/07/2023,533,4587,28,10.00,5.50,5330.00,2931.50,2398.50,19.03571429,85.66,12%,163.82
Store E,Movie & Theatre tickets,26/07/2023,1304,749,196,15.00,11.00,19560.00,14344.00,5216.00,6.653061224,26.61,174%,3.82
Store E,Movie & Theatre tickets,26/07/2023,450,4522,120,15.00,11.00,6750.00,4950.00,1800.00,3.75,15.00,10%,37.68
Store E,Beverages,26/07/2023,1798,1511,181,5.00,3.00,8990.00,5394.00,3596.00,9.933701657,19.87,119%,8.35
Store E,Water,26/07/2023,286,864,80,2.00,1.00,572.00,286.00,286.00,3.575,3.58,33%,10.80
Store E,Electronics & Home appliance,26/07/2023,992,536,48,30.00,20.00,29760.00,19840.00,9920.00,20.66666667,206.67,185%,11.17
Store E,Milk & Dairies,26/07/2023,184,4612,28,2.50,1.80,460.00,331.20,128.80,6.571428571,4.60,4%,164.71
Store E,Electronics & Home appliance,26/07/2023,1096,4223,125,30.00,20.00,32880.00,21920.00,10960.00,8.768,87.68,26%,33.78
Store E,Water,26/07/2023,832,2801,182,2.00,1.00,1664.00,832.00,832.00,4.571428571,4.57,30%,15.39
Store E,Clothes & Shoes,26/07/2023,789,2061,139,35.00,34.50,27615.00,27220.50,394.50,5.676258993,2.84,38%,14.83
Store E,Milk & Dairies,26/07/2023,1339,681,181,2.50,1.80,3347.50,2410.20,937.30,7.397790055,5.18,197%,3.76
Store E,Confectionaries,27/07/2023,609,2325,156,3.00,1.50,1827.00,913.50,913.50,3.903846154,5.86,26%,14.90
Store E,Furniture & Wares,27/07/2023,1551,835,55,55.00,42.00,85305.00,65142.00,20163.00,28.2,366.60,186%,15.18
Store E,Furniture & Wares,27/07/2023,239,770,23,55.00,42.00,13145.00,10038.00,3107.00,10.39130435,135.09,31%,33.48
Store E,Movie & Theatre tickets,27/07/2023,1782,2495,178,15.00,11.00,26730.00,19602.00,7128.00,10.01123596,40.04,71%,14.02
Store E,Baby food & Products,27/07/2023,1305,2325,124,20.00,17.00,26100.00,22185.00,3915.00,10.52419355,31.57,56%,18.75
Store E,Milk & Dairies,27/07/2023,1875,2369,117,2.50,1.80,4687.50,3375.00,1312.50,16.02564103,11.22,79%,20.25
Store E,Movie & Theatre tickets,27/07/2023,528,3960,18,15.00,11.00,7920.00,5808.00,2112.00,29.33333333,117.33,13%,220.00
Store E,Clothes & Shoes,27/07/2023,1373,3444,150,35.00,34.50,48055.00,47368.50,686.50,9.153333333,4.58,40%,22.96
Store E,Movie & Theatre tickets,27/07/2023,1062,4851,67,15.00,11.00,15930.00,11682.00,4248.00,15.85074627,63.40,22%,72.40
Store E,Confectionaries,27/07/2023,1775,2056,148,3.00,1.50,5325.00,2662.50,2662.50,11.99324324,17.99,86%,13.89
Store E,Furniture & Wares,27/07/2023,1386,1346,34,55.00,42.00,76230.00,58212.00,18018.00,40.76470588,529.94,103%,39.59
Store E,Clothes & Shoes,27/07/2023,662,2900,34,35.00,34.50,23170.00,22839.00,331.00,19.47058824,9.74,23%,85.29
Store E,Movie & Theatre tickets,27/07/2023,1043,4126,123,15.00,11.00,15645.00,11473.00,4172.00,8.479674797,33.92,25%,33.54
Store E,Movie & Theatre tickets,27/07/2023,1023,4981,121,15.00,11.00,15345.00,11253.00,4092.00,8.454545455,33.82,21%,41.17
Store E,Confectionaries,27/07/2023,1481,1099,66,3.00,1.50,4443.00,2221.50,2221.50,22.43939394,33.66,135%,16.65
Store E,Baby food & Products,27/07/2023,447,2797,142,20.00,17.00,8940.00,7599.00,1341.00,3.147887324,9.44,16%,19.70
Store E,Vegetables & Fruits,27/07/2023,1768,3769,119,8.00,7.80,14144.00,13790.40,353.60,14.85714286,2.97,47%,31.67
Store E,Vegetables & Fruits,28/07/2023,1166,775,198,8.00,7.80,9328.00,9094.80,233.20,5.888888889,1.18,150%,3.91
Store E,Vegetables & Fruits,28/07/2023,1947,2556,132,8.00,7.80,15576.00,15186.60,389.40,14.75,2.95,76%,19.36
Store E,Computer accessories,28/07/2023,997,1159,184,10.00,5.50,9970.00,5483.50,4486.50,5.418478261,24.38,86%,6.30
Store E,Movie & Theatre tickets,28/07/2023,1306,3936,43,15.00,11.00,19590.00,14366.00,5224.00,30.37209302,121.49,33%,91.53
Store E,Beverages,28/07/2023,1347,2057,28,5.00,3.00,6735.00,4041.00,2694.00,48.10714286,96.21,65%,73.46
Store E,Furniture & Wares,28/07/2023,1846,3169,119,55.00,42.00,101530.00,77532.00,23998.00,15.51260504,201.66,58%,26.63
Store E,Baby food & Products,28/07/2023,1576,4402,100,20.00,17.00,31520.00,26792.00,4728.00,15.76,47.28,36%,44.02
Store E,Clothes & Shoes,28/07/2023,411,1961,66,35.00,34.50,14385.00,14179.50,205.50,6.227272727,3.11,21%,29.71
Store E,Computer accessories,28/07/2023,1766,3246,195,10.00,5.50,17660.00,9713.00,7947.00,9.056410256,40.75,54%,16.65
Store E,Beverages,28/07/2023,754,4018,130,5.00,3.00,3770.00,2262.00,1508.00,5.8,11.60,19%,30.91
Store E,Electronics & Home appliance,28/07/2023,510,2580,16,30.00,20.00,15300.00,10200.00,5100.00,31.875,318.75,20%,161.25
Store E,Gift cards,28/07/2023,1532,1292,106,40.00,32.00,61280.00,49024.00,12256.00,14.45283019,115.62,119%,12.19
Store E,Milk & Dairies,28/07/2023,1171,4315,161,2.50,1.80,2927.50,2107.80,819.70,7.273291925,5.09,27%,26.80
Store E,Computer accessories,28/07/2023,456,4172,58,10.00,5.50,4560.00,2508.00,2052.00,7.862068966,35.38,11%,71.93
Store E,Beverages,29/07/2023,198,2837,182,5.00,3.00,990.00,594.00,396.00,1.087912088,2.18,7%,15.59
Store E,Beverages,29/07/2023,1069,1889,100,5.00,3.00,5345.00,3207.00,2138.00,10.69,21.38,57%,18.89
Store E,Computer accessories,29/07/2023,1825,2215,12,10.00,5.50,18250.00,10037.50,8212.50,152.0833333,684.38,82%,184.58
Store E,Vegetables & Fruits,29/07/2023,202,4947,182,8.00,7.80,1616.00,1575.60,40.40,1.10989011,0.22,4%,27.18
Store E,Confectionaries,29/07/2023,646,1067,179,3.00,1.50,1938.00,969.00,969.00,3.608938547,5.41,61%,5.96
Store E,Clothes & Shoes,29/07/2023,1643,1681,54,35.00,34.50,57505.00,56683.50,821.50,30.42592593,15.21,98%,31.13
Store E,Milk & Dairies,29/07/2023,1201,2945,99,2.50,1.80,3002.50,2161.80,840.70,12.13131313,8.49,41%,29.75
Store E,Water,29/07/2023,1924,3146,174,2.00,1.00,3848.00,1924.00,1924.00,11.05747126,11.06,61%,18.08
Store E,Gift cards,29/07/2023,503,606,138,40.00,32.00,20120.00,16096.00,4024.00,3.644927536,29.16,83%,4.39
Store E,Furniture & Wares,29/07/2023,716,1448,81,55.00,42.00,39380.00,30072.00,9308.00,8.839506173,114.91,49%,17.88
Store E,Beverages,29/07/2023,570,3572,146,5.00,3.00,2850.00,1710.00,1140.00,3.904109589,7.81,16%,24.47
Store E,Confectionaries,29/07/2023,870,2264,192,3.00,1.50,2610.00,1305.00,1305.00,4.53125,6.80,38%,11.79
Store E,Baby food & Products,29/07/2023,167,3201,46,20.00,17.00,3340.00,2839.00,501.00,3.630434783,10.89,5%,69.59
Store E,Gift cards,29/07/2023,1881,922,166,40.00,32.00,75240.00,60192.00,15048.00,11.3313253,90.65,204%,5.55
Store E,Baby food & Products,29/07/2023,157,2022,135,20.00,17.00,3140.00,2669.00,471.00,1.162962963,3.49,8%,14.98
Store E,Electronics & Home appliance,29/07/2023,1141,518,102,30.00,20.00,34230.00,22820.00,11410.00,11.18627451,111.86,220%,5.08
Store E,Vegetables & Fruits,30/07/2023,482,684,51,8.00,7.80,3856.00,3759.60,96.40,9.450980392,1.89,70%,13.41
Store E,Gift cards,30/07/2023,1766,3190,133,40.00,32.00,70640.00,56512.00,14128.00,13.27819549,106.23,55%,23.98
Store E,Baby food & Products,30/07/2023,647,2165,32,20.00,17.00,12940.00,10999.00,1941.00,20.21875,60.66,30%,67.66
Store E,Electronics & Home appliance,30/07/2023,607,3683,34,30.00,20.00,18210.00,12140.00,6070.00,17.85294118,178.53,16%,108.32
Store E,Water,30/07/2023,1912,1158,15,2.00,1.00,3824.00,1912.00,1912.00,127.4666667,127.47,165%,77.20
Store E,Vegetables & Fruits,30/07/2023,1048,1581,91,8.00,7.80,8384.00,8174.40,209.60,11.51648352,2.30,66%,17.37
Store E,Milk & Dairies,30/07/2023,196,4314,35,2.50,1.80,490.00,352.80,137.20,5.6,3.92,5%,123.26
Store E,Milk & Dairies,30/07/2023,1402,3881,70,2.50,1.80,3505.00,2523.60,981.40,20.02857143,14.02,36%,55.44
Store E,Water,30/07/2023,857,2342,68,2.00,1.00,1714.00,857.00,857.00,12.60294118,12.60,37%,34.44
Store E,Furniture & Wares,30/07/2023,480,3399,125,55.00,42.00,26400.00,20160.00,6240.00,3.84,49.92,14%,27.19
Store E,Furniture & Wares,30/07/2023,1003,3609,97,55.00,42.00,55165.00,42126.00,13039.00,10.34020619,134.42,28%,37.21
Store E,Vegetables & Fruits,30/07/2023,145,2502,115,8.00,7.80,1160.00,1131.00,29.00,1.260869565,0.25,6%,21.76
Store E,Gift cards,30/07/2023,674,3247,165,40.00,32.00,26960.00,21568.00,5392.00,4.084848485,32.68,21%,19.68
Store E,Water,30/07/2023,952,568,109,2.00,1.00,1904.00,952.00,952.00,8.733944954,8.73,168%,5.21
Store E,Beverages,30/07/2023,1905,2064,28,5.00,3.00,9525.00,5715.00,3810.00,68.03571429,136.07,92%,73.71
Store E,Beverages,30/07/2023,1727,2347,65,5.00,3.00,8635.00,5181.00,3454.00,26.56923077,53.14,74%,36.11
